Sort,CASE,DECISION,TARJCASE,COMPANY,PERMNO,COUNTRY,PRODUCT,CERTAIN,DATES,EVENT,NP,ACQ,JV,PE,Semicon,steel92,event_date,event_order
352.0,731252,A,0.0,"Cyclops Corp., Sawhill Division",20589,THAILAND,WELDED CS PIPE/TUBE,0.0,850424,ITCP,na,na,na,na,0.0,0.0,1985-04-24,2.0
353.0,731252,A,0.0,Laclede Steel,48363,THAILAND,WELDED CS PIPE/TUBE,0.0,850424,ITCP,na,na,na,na,0.0,0.0,1985-04-24,2.0
354.0,731252,A,0.0,"Cyclops Corp., Sawhill Division",20589,THAILAND,WELDED CS PIPE/TUBE,0.0,851003,DOCP,na,na,na,na,0.0,0.0,1985-10-03,3.0
355.0,731252,A,0.0,Laclede Steel,48363,THAILAND,WELDED CS PIPE/TUBE,0.0,851003,DOCP,na,na,na,na,0.0,0.0,1985-10-03,3.0
356.0,731252,A,0.0,"Cyclops Corp., Sawhill Division",20589,THAILAND,WELDED CS PIPE/TUBE,0.0,860127,DOCF,na,na,na,na,0.0,0.0,1986-01-27,4.0
357.0,731252,A,0.0,Laclede Steel,48363,THAILAND,WELDED CS PIPE/TUBE,0.0,860127,DOCF,na,na,na,na,0.0,0.0,1986-01-27,4.0
358.0,731252,A,0.0,"Cyclops Corp., Sawhill Division",20589,THAILAND,WELDED CS PIPE/TUBE,0.0,860303,ITCF,na,na,na,na,0.0,0.0,1986-03-03,5.0
359.0,731252,A,0.0,Laclede Steel,48363,THAILAND,WELDED CS PIPE/TUBE,0.0,860303,ITCF,na,na,na,na,0.0,0.0,1986-03-03,5.0
360.0,731262,A,0.0,"Vulcan Foundry, division of Vulcan Materials",15202,BRAZIL,IRON CONSTRUCT. CASTINGS,0.0,850522,PET,na,na,na,na,0.0,0.0,1985-05-22,1.0
361.0,731262,A,0.0,"Vulcan Foundry, division of Vulcan Materials",15202,BRAZIL,IRON CONSTRUCT. CASTINGS,0.0,850703,ITCP,na,na,na,na,0.0,0.0,1985-07-03,2.0
362.0,731262,A,0.0,"Vulcan Foundry, division of Vulcan Materials",15202,BRAZIL,IRON CONSTRUCT. CASTINGS,0.0,851028,DOCP,na,na,na,na,0.0,0.0,1985-10-28,3.0
363.0,731262,A,0.0,"Vulcan Foundry, division of Vulcan Materials",15202,BRAZIL,IRON CONSTRUCT. CASTINGS,0.0,860319,DOCF,na,na,na,na,0.0,0.0,1986-03-19,4.0
364.0,731262,A,0.0,"Vulcan Foundry, division of Vulcan Materials",15202,BRAZIL,IRON CONSTRUCT. CASTINGS,0.0,860507,ITCF,na,na,na,na,0.0,0.0,1986-05-07,5.0
367.0,731270,A,1.0,MICRON TECHNOLOGY,53613,JAPAN,64k DRAMs,1.0,850626,PET,na,na,na,na,1.0,0.0,1985-06-26,1.0
368.0,731270,A,1.0,MICRON TECHNOLOGY,53613,JAPAN,64k DRAMs,1.0,850808,ITCP,na,na,na,na,1.0,0.0,1985-08-08,2.0
369.0,731270,A,1.0,MICRON TECHNOLOGY,53613,JAPAN,64k DRAMs,1.0,851205,DOCP,na,na,na,na,1.0,0.0,1985-12-05,3.0
371.0,731270,A,1.0,MICRON TECHNOLOGY,53613,JAPAN,64k DRAMs,1.0,860429,DOCF,na,na,na,na,1.0,0.0,1986-04-29,4.0
372.0,731270,A,1.0,MICRON TECHNOLOGY,53613,JAPAN,64k DRAMs,1.0,860528,ITCF,na,na,na,na,1.0,0.0,1986-05-28,5.0
375.0,731278,A,0.0,"Clevepak Corp., Ward Foundry Division",59213,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,850807,PET,na,na,na,na,0.0,0.0,1985-08-07,1.0
376.0,731278,A,0.0,ITT Grinnell,12570,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,850807,PET,na,na,na,na,0.0,0.0,1985-08-07,1.0
377.0,731278,A,0.0,"Clevepak Corp., Ward Foundry Division",59213,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,850925,ITCP,na,na,na,na,0.0,0.0,1985-09-25,2.0
378.0,731278,A,0.0,ITT Grinnell,12570,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,850925,ITCP,na,na,na,na,0.0,0.0,1985-09-25,2.0
379.0,731278,A,0.0,"Clevepak Corp., Ward Foundry Division",59213,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,860114,DOCP,na,na,na,na,0.0,0.0,1986-01-14,3.0
380.0,731278,A,0.0,ITT Grinnell,12570,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,860114,DOCP,na,na,na,na,0.0,0.0,1986-01-14,3.0
381.0,731278,A,0.0,"Clevepak Corp., Ward Foundry Division",59213,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,860331,DOCF,na,na,na,na,0.0,0.0,1986-03-31,4.0
382.0,731278,A,0.0,ITT Grinnell,12570,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,860331,DOCF,na,na,na,na,0.0,0.0,1986-03-31,4.0
383.0,731278,A,0.0,"Clevepak Corp., Ward Foundry Division",59213,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,860521,ITCF,na,na,na,na,0.0,0.0,1986-05-21,5.0
384.0,731278,A,0.0,ITT Grinnell,12570,BRAZIL/KOREA/TAIWAN,MALL. IRON PIPE FITTINGS,0.0,860521,ITCF,na,na,na,na,0.0,0.0,1986-05-21,5.0
385.0,731288,S,1.0,NATIONAL SEMICONDUCTOR CORP.,51377,JAPAN,EPROMS,1.0,850928,PET,na,na,na,na,1.0,0.0,1985-09-28,1.0
386.0,731288,S,1.0,INTEL CORP,59328,JAPAN,EPROMS,1.0,850928,PET,na,na,na,na,1.0,0.0,1985-09-28,1.0
387.0,731288,S,1.0,ADVANCED MICRO DEVICES,61241,JAPAN,EPROMS,1.0,850928,PET,na,na,na,na,1.0,0.0,1985-09-28,1.0
388.0,731288,S,1.0,NATIONAL SEMICONDUCTOR CORP.,51377,JAPAN,EPROMS,1.0,851115,ITCP,na,na,na,na,1.0,0.0,1985-11-15,2.0
389.0,731288,S,1.0,INTEL CORP,59328,JAPAN,EPROMS,1.0,851115,ITCP,na,na,na,na,1.0,0.0,1985-11-15,2.0
390.0,731288,S,1.0,ADVANCED MICRO DEVICES,61241,JAPAN,EPROMS,1.0,851115,ITCP,na,na,na,na,1.0,0.0,1985-11-15,2.0
391.0,731288,S,1.0,NATIONAL SEMICONDUCTOR CORP.,51377,JAPAN,EPROMS,1.0,860311,DOCP,na,na,na,na,1.0,0.0,1986-03-11,3.0
392.0,731288,S,1.0,INTEL CORP,59328,JAPAN,EPROMS,1.0,860311,DOCP,na,na,na,na,1.0,0.0,1986-03-11,3.0
393.0,731288,S,1.0,ADVANCED MICRO DEVICES,61241,JAPAN,EPROMS,1.0,860311,DOCP,na,na,na,na,1.0,0.0,1986-03-11,3.0
394.0,731288,S,1.0,NATIONAL SEMICONDUCTOR CORP.,51377,JAPAN,EPROMS,1.0,860701,ITCF,na,na,na,na,1.0,0.0,1986-07-01,5.0
395.0,731288,S,1.0,INTEL CORP,59328,JAPAN,EPROMS,1.0,860701,ITCF,na,na,na,na,1.0,0.0,1986-07-01,5.0
396.0,731288,S,1.0,ADVANCED MICRO DEVICES,61241,JAPAN,EPROMS,1.0,860701,ITCF,na,na,na,na,1.0,0.0,1986-07-01,5.0
403.0,731296,A,0.0,"Cyclops Corp., Sawhill Division",20589,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,851120,PET,na,na,na,na,0.0,0.0,1985-11-20,1.0
404.0,731296,A,0.0,Laclede Steel,48363,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,851120,PET,na,na,na,na,0.0,0.0,1985-11-20,1.0
405.0,731296,A,0.0,"Cyclops Corp., Sawhill Division",20589,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,860108,ITCP,na,na,na,na,0.0,0.0,1986-01-08,2.0
406.0,731296,A,0.0,Laclede Steel,48363,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,860108,ITCP,na,na,na,na,0.0,0.0,1986-01-08,2.0
407.0,731296,A,0.0,"Cyclops Corp., Sawhill Division",20589,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,860429,DOCP,na,na,na,na,0.0,0.0,1986-04-29,3.0
408.0,731296,A,0.0,Laclede Steel,48363,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,860429,DOCP,na,na,na,na,0.0,0.0,1986-04-29,3.0
409.0,731296,A,0.0,"Cyclops Corp., Sawhill Division",20589,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,860918,DOCF,na,na,na,na,0.0,0.0,1986-09-18,4.0
410.0,731296,A,0.0,Laclede Steel,48363,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,860918,DOCF,na,na,na,na,0.0,0.0,1986-09-18,4.0
411.0,731296,A,0.0,"Cyclops Corp., Sawhill Division",20589,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,861013,ITCF,na,na,na,na,0.0,0.0,1986-10-13,5.0
412.0,731296,A,0.0,Laclede Steel,48363,SINGAPORE,WELDED CSLW RECT. PIPE,0.0,861013,ITCF,na,na,na,na,0.0,0.0,1986-10-13,5.0
413.0,731297,A,0.0,GENERAL HOUSEWARES CORP.,56629,MEXICO/CHINA/TAIWAN,PORC. ON STEEL COOKWARE,0.0,851212,PET,na,na,na,na,0.0,0.0,1985-12-12,1.0
414.0,731297,A,0.0,GENERAL HOUSEWARES CORP.,56629,MEXICO/CHINA/TAIWAN,PORC. ON STEEL COOKWARE,0.0,860130,ITCP,na,na,na,na,0.0,0.0,1986-01-30,2.0
415.0,731297,A,0.0,GENERAL HOUSEWARES CORP.,56629,MEXICO/CHINA/TAIWAN,PORC. ON STEEL COOKWARE,0.0,860520,DOCP,na,na,na,na,0.0,0.0,1986-05-20,3.0
416.0,731297,A,0.0,GENERAL HOUSEWARES CORP.,56629,MEXICO/CHINA/TAIWAN,PORC. ON STEEL COOKWARE,0.0,861010,DOCF,na,na,na,na,0.0,0.0,1986-10-10,4.0
417.0,731297,A,0.0,GENERAL HOUSEWARES CORP.,56629,MEXICO/CHINA/TAIWAN,PORC. ON STEEL COOKWARE,0.0,861126,ITCF,na,na,na,na,0.0,0.0,1986-11-26,5.0
421.0,731300,S,1.0,DOC INITIATED - NSI,51377,JAPAN,256k and above DRAMs,1.0,851206,PET,na,na,na,na,1.0,0.0,1985-12-06,1.0
422.0,731300,S,1.0,DOC INITIATED - INTEL,59328,JAPAN,256k and above DRAMs,1.0,851206,PET,na,na,na,na,1.0,0.0,1985-12-06,1.0
423.0,731300,S,1.0,DOC INITIATED - AMD,61241,JAPAN,256k and above DRAMs,1.0,851206,PET,na,na,na,na,1.0,0.0,1985-12-06,1.0
424.0,731300,S,1.0,DOC INITIATED - NSI,51377,JAPAN,256k and above DRAMs,1.0,860127,ITCP,na,na,na,na,1.0,0.0,1986-01-27,2.0
425.0,731300,S,1.0,DOC INITIATED - INTEL,59328,JAPAN,256k and above DRAMs,1.0,860127,ITCP,na,na,na,na,1.0,0.0,1986-01-27,2.0
426.0,731300,S,1.0,DOC INITIATED - AMD,61241,JAPAN,256k and above DRAMs,1.0,860127,ITCP,na,na,na,na,1.0,0.0,1986-01-27,2.0
427.0,731300,S,1.0,DOC INITIATED - NSI,51377,JAPAN,256k and above DRAMs,1.0,860313,DOCP,na,na,na,na,1.0,0.0,1986-03-13,3.0
428.0,731300,S,1.0,DOC INITIATED - INTEL,59328,JAPAN,256k and above DRAMs,1.0,860313,DOCP,na,na,na,na,1.0,0.0,1986-03-13,3.0
429.0,731300,S,1.0,DOC INITIATED - AMD,61241,JAPAN,256k and above DRAMs,1.0,860313,DOCP,na,na,na,na,1.0,0.0,1986-03-13,3.0
439.0,731300,S,1.0,DOC INITIATED - NSI,51377,JAPAN,256k and above DRAMs,1.0,860731,ITCF,na,na,na,na,1.0,0.0,1986-07-31,5.0
440.0,731300,S,1.0,DOC INITIATED - INTEL,59328,JAPAN,256k and above DRAMs,1.0,860731,ITCF,na,na,na,na,1.0,0.0,1986-07-31,5.0
441.0,731300,S,1.0,DOC INITIATED - AMD,61241,JAPAN,256k and above DRAMs,1.0,860731,ITCF,na,na,na,na,1.0,0.0,1986-07-31,5.0
463.0,731308,A,0.0,Ladish Co.,85880,BRAZIL/JAPAN/TAIWAN,BUTT-WELD PIPE FITTINGS,1.0,860120,PET,na,na,na,na,0.0,0.0,1986-01-20,1.0
464.0,731308,A,0.0,Ladish Co.,85880,BRAZIL/JAPAN/TAIWAN,BUTT-WELD PIPE FITTINGS,0.0,860416,ITCP,na,na,na,na,0.0,0.0,1986-04-16,2.0
465.0,731308,A,0.0,Ladish Co.,85880,BRAZIL/JAPAN/TAIWAN,BUTT-WELD PIPE FITTINGS,1.0,860811,DOCP,na,na,na,na,0.0,0.0,1986-08-11,3.0
466.0,731308,A,0.0,Ladish Co.,85880,BRAZIL/JAPAN/TAIWAN,BUTT-WELD PIPE FITTINGS,1.0,861023,DOCF,na,na,na,na,0.0,0.0,1986-10-23,4.0
467.0,731308,A,0.0,Ladish Co.,85880,BRAZIL/JAPAN/TAIWAN,BUTT-WELD PIPE FITTINGS,1.0,870123,ITCF,na,na,na,na,0.0,0.0,1987-01-23,5.0
468.0,731318,A,0.0,CF&I Steel Corp,86239,ISRAEL,OCTG,0.0,860319,PET,na,na,na,na,0.0,0.0,1986-03-19,1.0
469.0,731318,A,0.0,Lone Star Steel,89675,ISRAEL,OCTG,0.0,860319,PET,na,na,na,na,0.0,0.0,1986-03-19,1.0
470.0,731318,A,0.0,CF&I Steel Corp,86239,ISRAEL,OCTG,0.0,860507,ITCP,na,na,na,na,0.0,0.0,1986-05-07,2.0
471.0,731318,A,0.0,Lone Star Steel,89675,ISRAEL,OCTG,0.0,860507,ITCP,na,na,na,na,0.0,0.0,1986-05-07,2.0
472.0,731318,A,0.0,CF&I Steel Corp,86239,ISRAEL,OCTG,0.0,860825,DOCP,na,na,na,na,0.0,0.0,1986-08-25,3.0
473.0,731318,A,0.0,Lone Star Steel,89675,ISRAEL,OCTG,0.0,860825,DOCP,na,na,na,na,0.0,0.0,1986-08-25,3.0
474.0,731318,A,0.0,CF&I Steel Corp,86239,ISRAEL,OCTG,0.0,870114,DOCF,na,na,na,na,0.0,0.0,1987-01-14,4.0
475.0,731318,A,0.0,Lone Star Steel,89675,ISRAEL,OCTG,0.0,870114,DOCF,na,na,na,na,0.0,0.0,1987-01-14,4.0
476.0,731318,A,0.0,CF&I Steel Corp,86239,ISRAEL,OCTG,0.0,870304,ITCF,na,na,na,na,0.0,0.0,1987-03-04,5.0
477.0,731318,A,0.0,Lone Star Steel,89675,ISRAEL,OCTG,0.0,870304,ITCF,na,na,na,na,0.0,0.0,1987-03-04,5.0
478.0,731338,A,0.0,American Cyanmaid,23341,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860723,PET,na,na,na,na,0.0,0.0,1986-07-23,1.0
479.0,731338,A,0.0,First Mississippi,58296,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860723,PET,na,na,na,na,0.0,0.0,1986-07-23,1.0
480.0,731338,A,0.0,Mississippi Chemical Corp,80829,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860723,PET,na,na,na,na,0.0,0.0,1986-07-23,1.0
481.0,731338,A,0.0,Terra Chemicals International ,58122,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860723,PET,na,na,na,na,0.0,0.0,1986-07-23,1.0
482.0,731338,A,0.0,W.R. Grace,25005,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860723,PET,na,na,na,na,0.0,0.0,1986-07-23,1.0
483.0,731338,A,0.0,American Cyanmaid,23341,EAST GERMANY,UREA,0.0,860910,ITCP,na,na,na,na,0.0,0.0,1986-09-10,2.0
484.0,731338,A,0.0,First Mississippi,58296,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860910,ITCP,na,na,na,na,0.0,0.0,1986-09-10,2.0
485.0,731338,A,0.0,Mississippi Chemical Corp,80829,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860910,ITCP,na,na,na,na,0.0,0.0,1986-09-10,2.0
486.0,731338,A,0.0,Terra Chemicals International ,58122,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860910,ITCP,na,na,na,na,0.0,0.0,1986-09-10,2.0
487.0,731338,A,0.0,W.R. Grace,25005,EAST GERMANY/ROMANIA/USSR,UREA,0.0,860910,ITCP,na,na,na,na,0.0,0.0,1986-09-10,2.0
488.0,731338,A,0.0,American Cyanmaid,23341,EAST GERMANY,UREA,1.0,861226,DOCP,na,na,na,na,0.0,0.0,1986-12-26,3.0
489.0,731338,A,0.0,First Mississippi,58296,EAST GERMANY/ROMANIA/USSR,UREA,1.0,861226,DOCP,na,na,na,na,0.0,0.0,1986-12-26,3.0
490.0,731338,A,0.0,Mississippi Chemical Corp,80829,EAST GERMANY/ROMANIA/USSR,UREA,1.0,861226,DOCP,na,na,na,na,0.0,0.0,1986-12-26,3.0
491.0,731338,A,0.0,Terra Chemicals International ,58122,EAST GERMANY/ROMANIA/USSR,UREA,1.0,861226,DOCP,na,na,na,na,0.0,0.0,1986-12-26,3.0
492.0,731338,A,0.0,W.R. Grace,25005,EAST GERMANY/ROMANIA/USSR,UREA,1.0,861226,DOCP,na,na,na,na,0.0,0.0,1986-12-26,3.0
493.0,731338,A,0.0,American Cyanmaid,23341,EAST GERMANY,UREA,1.0,870526,DOCF,na,na,na,na,0.0,0.0,1987-05-26,4.0
494.0,731338,A,0.0,First Mississippi,58296,EAST GERMANY/ROMANIA/USSR,UREA,1.0,870526,DOCF,na,na,na,na,0.0,0.0,1987-05-26,4.0
495.0,731338,A,0.0,Mississippi Chemical Corp,80829,EAST GERMANY/ROMANIA/USSR,UREA,1.0,870526,DOCF,na,na,na,na,0.0,0.0,1987-05-26,4.0
496.0,731338,A,0.0,Terra Chemicals International ,58122,EAST GERMANY/ROMANIA/USSR,UREA,1.0,870526,DOCF,na,na,na,na,0.0,0.0,1987-05-26,4.0
497.0,731338,A,0.0,W.R. Grace,25005,EAST GERMANY/ROMANIA/USSR,UREA,1.0,870526,DOCF,na,na,na,na,0.0,0.0,1987-05-26,4.0
498.0,731338,A,0.0,American Cyanmaid,23341,EAST GERMANY,UREA,0.0,870708,ITCF,na,na,na,na,0.0,0.0,1987-07-08,5.0
499.0,731338,A,0.0,First Mississippi,58296,EAST GERMANY/ROMANIA/USSR,UREA,0.0,870708,ITCF,na,na,na,na,0.0,0.0,1987-07-08,5.0
500.0,731338,A,0.0,Mississippi Chemical Corp,80829,EAST GERMANY/ROMANIA/USSR,UREA,0.0,870708,ITCF,na,na,na,na,0.0,0.0,1987-07-08,5.0
501.0,731338,A,0.0,Terra Chemicals International ,58122,EAST GERMANY/ROMANIA/USSR,UREA,0.0,870708,ITCF,na,na,na,na,0.0,0.0,1987-07-08,5.0
502.0,731338,A,0.0,W.R. Grace,25005,EAST GERMANY/ROMANIA/USSR,UREA,0.0,870708,ITCF,na,na,na,na,0.0,0.0,1987-07-08,5.0
503.0,731342,A,1.0,TIMKEN CO.,14795,ITALY,Tapered Roller Bearings,0.0,870206,DOCP,na,na,na,na,0.0,0.0,1987-02-06,3.0
504.0,731342,A,1.0,TIMKEN CO.,14795,ITALY,Tapered Roller Bearings,1.0,870813,DOCF,na,na,na,na,0.0,0.0,1987-08-13,4.0
506.0,731343,A,1.0,TIMKEN CO.,14795,ITALY/JAPAN,Tapered Roller Bearings,1.0,860827,PET,na,na,na,na,0.0,0.0,1986-08-27,1.0
507.0,731343,A,1.0,TIMKEN CO.,14795,ITALY/JAPAN,Tapered Roller Bearings,1.0,861009,ITCP,na,na,na,na,0.0,0.0,1986-10-09,2.0
509.0,731343,A,1.0,TIMKEN CO.,14795,JAPAN,Tapered Roller Bearings,1.0,870326,DOCP,na,na,na,na,0.0,0.0,1987-03-26,3.0
510.0,731343,A,1.0,TIMKEN CO.,14795,JAPAN,Tapered Roller Bearings,1.0,870813,DOCF,na,na,na,na,0.0,0.0,1987-08-13,4.0
511.0,731343,A,1.0,TIMKEN CO.,14795,ITALY/JAPAN,Tapered Roller Bearings,1.0,870915,ITCF,na,na,na,na,0.0,0.0,1987-09-15,5.0
513.0,731347,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,JAPAN,MALL. IRON PIPE FITTINGS,0.0,860910,PET,na,na,na,na,0.0,0.0,1986-09-10,1.0
514.0,731347,A,0.0,ITT Grinnell,45356,JAPAN,MALL. IRON PIPE FITTINGS,0.0,860910,PET,na,na,na,na,0.0,0.0,1986-09-10,1.0
515.0,731347,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,JAPAN,MALL. IRON PIPE FITTINGS,0.0,861022,ITCP,na,na,na,na,0.0,0.0,1986-10-22,2.0
516.0,731347,A,0.0,ITT Grinnell,45356,JAPAN,MALL. IRON PIPE FITTINGS,0.0,861022,ITCP,na,na,na,na,0.0,0.0,1986-10-22,2.0
517.0,731347,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,JAPAN,MALL. IRON PIPE FITTINGS,1.0,870210,DOCP,na,na,na,na,0.0,0.0,1987-02-10,3.0
518.0,731347,A,0.0,ITT Grinnell,45356,JAPAN,MALL. IRON PIPE FITTINGS,1.0,870210,DOCP,na,na,na,na,0.0,0.0,1987-02-10,3.0
519.0,731347,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,JAPAN,MALL. IRON PIPE FITTINGS,1.0,870427,DOCF,na,na,na,na,0.0,0.0,1987-04-27,4.0
520.0,731347,A,0.0,ITT Grinnell,45356,JAPAN,MALL. IRON PIPE FITTINGS,1.0,870427,DOCF,na,na,na,na,0.0,0.0,1987-04-27,4.0
521.0,731347,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,JAPAN,MALL. IRON PIPE FITTINGS,0.0,870624,ITCF,na,na,na,na,0.0,0.0,1987-06-24,5.0
522.0,731347,A,0.0,ITT Grinnell,45356,JAPAN,MALL. IRON PIPE FITTINGS,0.0,870624,ITCF,na,na,na,na,0.0,0.0,1987-06-24,5.0
523.0,731348,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,THAILAND,MALL. IRON PIPE FITTINGS,0.0,860910,PET,na,na,na,na,0.0,0.0,1986-09-10,1.0
524.0,731348,A,0.0,ITT Grinnell,45356,THAILAND,MALL. IRON PIPE FITTINGS,0.0,860910,PET,na,na,na,na,0.0,0.0,1986-09-10,1.0
525.0,731348,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,THAILAND,MALL. IRON PIPE FITTINGS,0.0,861022,ITCP,na,na,na,na,0.0,0.0,1986-10-22,2.0
526.0,731348,A,0.0,ITT Grinnell,45356,THAILAND,MALL. IRON PIPE FITTINGS,0.0,861022,ITCP,na,na,na,na,0.0,0.0,1986-10-22,2.0
527.0,731348,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,THAILAND,MALL. IRON PIPE FITTINGS,1.0,870210,DOCP,na,na,na,na,0.0,0.0,1987-02-10,3.0
528.0,731348,A,0.0,ITT Grinnell,45356,THAILAND,MALL. IRON PIPE FITTINGS,1.0,870210,DOCP,na,na,na,na,0.0,0.0,1987-02-10,3.0
529.0,731348,A,0.0,"Clevepak Corp, Warn Foundry Divison",59213,THAILAND,MALL. IRON PIPE FITTINGS,0.0,870706,DOCF,na,na,na,na,0.0,0.0,1987-07-06,4.0
530.0,731348,A,0.0,ITT Grinnell,45356,THAILAND,MALL. IRON PIPE FITTINGS,0.0,870706,DOCF,na,na,na,na,0.0,0.0,1987-07-06,4.0
533.0,731352,N,1.0,WYMAN-GORDON,83687,JAPAN,Forged Steel Crankshafts,1.0,861009,PET,na,na,na,na,0.0,0.0,1986-10-09,1.0
534.0,731352,N,1.0,WYMAN-GORDON,83687,JAPAN,Forged Steel Crankshafts,1.0,861120,ITCP,na,na,na,na,0.0,0.0,1986-11-20,2.0
539.0,731354,A,1.0,ARMCO-SPECIALTY STEEL DIV.,17566,SWEDEN,Stainless Steel Pipe,1.0,861024,PET,na,na,na,na,0.0,0.0,1986-10-24,1.0
540.0,731354,A,1.0,CARPENTER TECHNOLOGY CORP>,20618,SWEDEN,Stainless Steel Pipe,0.0,861024,PET,na,na,na,na,0.0,0.0,1986-10-24,1.0
541.0,731354,A,1.0,ALLEGHENY LUDLUM,18817,SWEDEN,Stainless Steel Pipe,0.0,861024,PET,na,na,na,na,0.0,0.0,1986-10-24,1.0
542.0,731354,A,1.0,ARMCO-SPECIALTY STEEL DIV.,17566,SWEDEN,Stainless Steel Pipe,1.0,861205,ITCP,na,na,na,na,0.0,0.0,1986-12-05,2.0
543.0,731354,A,1.0,CARPENTER TECHNOLOGY CORP>,20618,SWEDEN,Stainless Steel Pipe,0.0,861205,ITCP,na,na,na,na,0.0,0.0,1986-12-05,2.0
544.0,731354,A,1.0,ALLEGHENY LUDLUM,18817,SWEDEN,Stainless Steel Pipe,0.0,861205,ITCP,na,na,na,na,0.0,0.0,1986-12-05,2.0
545.0,731354,A,1.0,ARMCO-SPECIALTY STEEL DIV.,17566,SWEDEN,Stainless Steel Pipe,0.0,870522,DOCP,na,na,na,na,0.0,0.0,1987-05-22,3.0
546.0,731354,A,1.0,CARPENTER TECHNOLOGY CORP>,20618,SWEDEN,Stainless Steel Pipe,0.0,870522,DOCP,na,na,na,na,0.0,0.0,1987-05-22,3.0
547.0,731354,A,1.0,ALLEGHENY LUDLUM,18817,SWEDEN,Stainless Steel Pipe,0.0,870522,DOCP,na,na,na,na,0.0,0.0,1987-05-22,3.0
548.0,731354,A,1.0,ARMCO-SPECIALTY STEEL DIV.,17566,SWEDEN,Stainless Steel Pipe,0.0,871009,DOCF,na,na,na,na,0.0,0.0,1987-10-09,4.0
549.0,731354,A,1.0,CARPENTER TECHNOLOGY CORP>,20618,SWEDEN,Stainless Steel Pipe,0.0,871009,DOCF,na,na,na,na,0.0,0.0,1987-10-09,4.0
550.0,731354,A,1.0,ALLEGHENY LUDLUM,18817,SWEDEN,Stainless Steel Pipe,0.0,871009,DOCF,na,na,na,na,0.0,0.0,1987-10-09,4.0
551.0,731354,A,1.0,ARMCO-SPECIALTY STEEL DIV.,17566,SWEDEN,Stainless Steel Pipe,1.0,871119,ITCF,na,na,na,na,0.0,0.0,1987-11-19,5.0
552.0,731354,A,1.0,CARPENTER TECHNOLOGY CORP>,20618,SWEDEN,Stainless Steel Pipe,0.0,871119,ITCF,na,na,na,na,0.0,0.0,1987-11-19,5.0
553.0,731354,A,1.0,ALLEGHENY LUDLUM,18817,SWEDEN,Stainless Steel Pipe,0.0,871119,ITCF,na,na,na,na,0.0,0.0,1987-11-19,5.0
557.0,731355,A,0.0,Hitco,42956,JAPAN,SILICA FILAMENT FABRIC,0.0,861105,PET,na,na,na,na,0.0,0.0,1986-11-05,1.0
558.0,731355,A,0.0,Hitco,42956,JAPAN,SILICA FILAMENT FABRIC,1.0,861204,ITCP,na,na,na,na,0.0,0.0,1986-12-04,2.0
559.0,731355,A,0.0,Hitco,42956,JAPAN,SILICA FILAMENT FABRIC,1.0,870512,DOCP,na,na,na,na,0.0,0.0,1987-05-12,3.0
560.0,731355,A,0.0,Hitco,42956,JAPAN,SILICA FILAMENT FABRIC,1.0,870722,DOCF,na,na,na,na,0.0,0.0,1987-07-22,4.0
561.0,731355,A,0.0,Hitco,42956,JAPAN,SILICA FILAMENT FABRIC,1.0,870903,ITCF,na,na,na,na,0.0,0.0,1987-09-03,5.0
